record_id,brand,country,region,plan_type,rate_per_min_myr,rate_fixed_per_min_myr,rate_per_sms_myr,notes,source_url,scraped_at
1639,Tune Talk,Seychelles,Africa,postpaid,5.88,5.88,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1640,Tune Talk,Seychelles,Africa,prepaid,5.88,5.88,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1641,Tune Talk,Sierra Leone,Africa,postpaid,3.88,3.88,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1642,Tune Talk,Sierra Leone,Africa,prepaid,3.88,3.88,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1643,Tune Talk,Singapore,Southeast Asia,postpaid,0.2,0.2,0.27,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1644,Tune Talk,Singapore,Southeast Asia,prepaid,0.2,0.2,0.27,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1645,Tune Talk,Slovakia,Europe,postpaid,0.88,0.88,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1646,Tune Talk,Slovakia,Europe,prepaid,0.88,0.88,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1647,Tune Talk,Slovenia,Europe,postpaid,3.88,3.88,3.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1648,Tune Talk,Slovenia,Europe,prepaid,3.88,3.88,3.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1649,Tune Talk,Solomon Islands,Oceania,postpaid,15.0,15.0,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1650,Tune Talk,Solomon Islands,Oceania,prepaid,15.0,15.0,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1651,Tune Talk,Somalia,Africa,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1652,Tune Talk,Somalia,Africa,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1653,Tune Talk,South Africa,Africa,postpaid,2.28,2.28,1.25,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1654,Tune Talk,South Africa,Africa,prepaid,2.28,2.28,1.25,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1655,Tune Talk,South Korea,East Asia,postpaid,0.18,0.18,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1656,Tune Talk,South Korea,East Asia,prepaid,0.18,0.18,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1657,Tune Talk,South Sudan,Africa,postpaid,3.88,3.88,3.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1658,Tune Talk,South Sudan,Africa,prepaid,3.88,3.88,3.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1659,Tune Talk,Spain,Europe,postpaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1660,Tune Talk,Spain,Europe,prepaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1661,Tune Talk,Sri Lanka,South Asia,postpaid,0.7,0.7,0.7,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1662,Tune Talk,Sri Lanka,South Asia,prepaid,0.7,0.7,0.7,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1663,Tune Talk,Sudan,Africa,postpaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1664,Tune Talk,Sudan,Africa,prepaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1665,Tune Talk,Suriname,South America,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1666,Tune Talk,Suriname,South America,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1667,Tune Talk,Swaziland,Africa,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1668,Tune Talk,Swaziland,Africa,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1669,Tune Talk,Sweden,Europe,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1670,Tune Talk,Sweden,Europe,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1671,Tune Talk,Switzerland,Europe,postpaid,2.28,2.28,5.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1672,Tune Talk,Switzerland,Europe,prepaid,2.28,2.28,5.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1673,Tune Talk,Syria,Middle East,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1674,Tune Talk,Syria,Middle East,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1675,Tune Talk,Taiwan,East Asia,postpaid,0.18,0.18,0.4,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1676,Tune Talk,Taiwan,East Asia,prepaid,0.18,0.18,0.4,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1677,Tune Talk,Tajikistan,Central Asia,postpaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1678,Tune Talk,Tajikistan,Central Asia,prepaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1679,Tune Talk,Tanzania,Africa,postpaid,2.28,2.28,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1680,Tune Talk,Tanzania,Africa,prepaid,2.28,2.28,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1681,Tune Talk,Thailand,Southeast Asia,postpaid,0.34,0.34,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1682,Tune Talk,Thailand,Southeast Asia,prepaid,0.34,0.34,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1683,Tune Talk,Timor-Leste,Southeast Asia,postpaid,2.28,2.28,1.25,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1684,Tune Talk,Timor-Leste,Southeast Asia,prepaid,2.28,2.28,1.25,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1685,Tune Talk,Tokelau,Oceania,postpaid,15.0,15.0,15.0,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1686,Tune Talk,Tokelau,Oceania,prepaid,15.0,15.0,15.0,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1687,Tune Talk,Tonga,Oceania,postpaid,7.88,7.88,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1688,Tune Talk,Tonga,Oceania,prepaid,7.88,7.88,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1689,Tune Talk,Trinidad and Tobago,Caribbean,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1690,Tune Talk,Trinidad and Tobago,Caribbean,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1691,Tune Talk,Tunisia,Africa,postpaid,5.88,5.88,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1692,Tune Talk,Tunisia,Africa,prepaid,5.88,5.88,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1693,Tune Talk,Turkey,Middle East,postpaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1694,Tune Talk,Turkey,Middle East,prepaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1695,Tune Talk,Turkmenistan,Central Asia,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1696,Tune Talk,Turkmenistan,Central Asia,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1697,Tune Talk,Turks and Caicos Islands,Caribbean,postpaid,2.28,2.28,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1698,Tune Talk,Turks and Caicos Islands,Caribbean,prepaid,2.28,2.28,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1699,Tune Talk,Tuvalu,Oceania,postpaid,15.0,15.0,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1700,Tune Talk,Tuvalu,Oceania,prepaid,15.0,15.0,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1701,Tune Talk,US Virgin Islands,Caribbean,postpaid,0.28,0.28,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1702,Tune Talk,US Virgin Islands,Caribbean,prepaid,0.28,0.28,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1703,Tune Talk,Uganda,Africa,postpaid,2.28,2.28,1.25,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1704,Tune Talk,Uganda,Africa,prepaid,2.28,2.28,1.25,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1705,Tune Talk,Ukraine,Europe,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1706,Tune Talk,Ukraine,Europe,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1707,Tune Talk,United Arab Emirates,Middle East,postpaid,1.01,1.01,1.25,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1708,Tune Talk,United Arab Emirates,Middle East,prepaid,1.01,1.01,1.25,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1709,Tune Talk,United Kingdom,Europe,postpaid,1.88,1.88,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1710,Tune Talk,United Kingdom,Europe,prepaid,1.88,1.88,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1711,Tune Talk,United States,North America,postpaid,0.45,0.45,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1712,Tune Talk,United States,North America,prepaid,0.45,0.45,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1713,Tune Talk,Uruguay,South America,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1714,Tune Talk,Uruguay,South America,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1715,Tune Talk,Uzbekistan,Central Asia,postpaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1716,Tune Talk,Uzbekistan,Central Asia,prepaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1717,Tune Talk,Vanuatu,Oceania,postpaid,7.88,7.88,7.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1718,Tune Talk,Vanuatu,Oceania,prepaid,7.88,7.88,7.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1719,Tune Talk,Vatican,Europe,postpaid,0.48,0.48,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1720,Tune Talk,Vatican,Europe,prepaid,0.48,0.48,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1721,Tune Talk,Venezuela,South America,postpaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1722,Tune Talk,Venezuela,South America,prepaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1723,Tune Talk,Vietnam,Southeast Asia,postpaid,0.3,0.3,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1724,Tune Talk,Vietnam,Southeast Asia,prepaid,0.3,0.3,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1725,Tune Talk,Wallis and Futuna,Oceania,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1726,Tune Talk,Wallis and Futuna,Oceania,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1727,Tune Talk,Yemen,Middle East,postpaid,2.28,2.28,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1728,Tune Talk,Yemen,Middle East,prepaid,2.28,2.28,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1729,Tune Talk,Zambia,Africa,postpaid,3.88,3.88,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1730,Tune Talk,Zambia,Africa,prepaid,3.88,3.88,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1731,Tune Talk,Zimbabwe,Africa,postpaid,3.88,3.88,3.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1732,Tune Talk,Zimbabwe,Africa,prepaid,3.88,3.88,3.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1733,redONE,Afghanistan,South Asia,postpaid,,,,,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1734,redONE,Afghanistan,South Asia,prepaid,,,,,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1735,redONE,Alaska,North America,postpaid,0.43,0.43,0.5,video_call=0.44/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1736,redONE,Alaska,North America,prepaid,0.43,0.43,0.5,video_call=0.44/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1737,redONE,Albania,Europe,postpaid,2.17,2.17,0.5,video_call=2.42/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1738,redONE,Albania,Europe,prepaid,2.17,2.17,0.5,video_call=2.42/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1739,redONE,Algeria,Africa,postpaid,2.17,2.17,0.5,video_call=3.62/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1740,redONE,Algeria,Africa,prepaid,2.17,2.17,0.5,video_call=3.62/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1741,redONE,American Samoa,Oceania,postpaid,1.55,0.16,0.5,video_call=1.55/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1742,redONE,American Samoa,Oceania,prepaid,1.55,0.16,0.5,video_call=1.55/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1743,redONE,Andorra,Europe,postpaid,2.17,2.17,0.5,video_call=0.17/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1744,redONE,Andorra,Europe,prepaid,2.17,2.17,0.5,video_call=0.17/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1745,redONE,Angola,Africa,postpaid,2.17,2.17,0.5,video_call=1.05/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1746,redONE,Angola,Africa,prepaid,2.17,2.17,0.5,video_call=1.05/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1747,redONE,Anguilla,Caribbean,postpaid,2.17,2.17,0.5,video_call=2.78/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1748,redONE,Anguilla,Caribbean,prepaid,2.17,2.17,0.5,video_call=2.78/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1749,redONE,Antigua and Barbuda,Caribbean,postpaid,2.17,2.17,0.5,video_call=2.78/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1750,redONE,Antigua and Barbuda,Caribbean,prepaid,2.17,2.17,0.5,video_call=2.78/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1751,redONE,Argentina,South America,postpaid,0.94,0.94,0.5,video_call=0.9/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1752,redONE,Argentina,South America,prepaid,0.94,0.94,0.5,video_call=0.9/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1753,redONE,Armenia,Caucasus,postpaid,2.17,2.17,0.5,video_call=1.52/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1754,redONE,Armenia,Caucasus,prepaid,2.17,2.17,0.5,video_call=1.52/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1755,redONE,Aruba,Caribbean,postpaid,2.17,2.17,0.5,video_call=1.17/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1756,redONE,Aruba,Caribbean,prepaid,2.17,2.17,0.5,video_call=1.17/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1757,redONE,Ascension Island,Africa,postpaid,3.58,3.58,0.5,video_call=7.88/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1758,redONE,Ascension Island,Africa,prepaid,3.58,3.58,0.5,video_call=7.88/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1759,redONE,Australia,Oceania,postpaid,0.79,0.12,0.5,video_call=0.2/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1760,redONE,Australia,Oceania,prepaid,0.79,0.12,0.5,video_call=0.2/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1761,redONE,Austria,Europe,postpaid,0.16,2.28,0.5,video_call=1.66/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1762,redONE,Austria,Europe,prepaid,0.16,2.28,0.5,video_call=1.66/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1763,redONE,Azerbaijan,Caucasus,postpaid,1.86,1.34,0.5,video_call=1.86/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1764,redONE,Azerbaijan,Caucasus,prepaid,1.86,1.34,0.5,video_call=1.86/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1765,redONE,Azores,Europe,postpaid,0.27,6.65,0.5,video_call=0.27/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1766,redONE,Azores,Europe,prepaid,0.27,6.65,0.5,video_call=0.27/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1767,redONE,Bahamas,Caribbean,postpaid,2.17,2.17,0.5,video_call=0.4/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1768,redONE,Bahamas,Caribbean,prepaid,2.17,2.17,0.5,video_call=0.4/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1769,redONE,Bahrain,Middle East,postpaid,1.22,1.22,0.5,video_call=0.87/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1770,redONE,Bahrain,Middle East,prepaid,1.22,1.22,0.5,video_call=0.87/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1771,redONE,Bangladesh,South Asia,postpaid,0.7,0.7,0.5,video_call=0.7/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1772,redONE,Bangladesh,South Asia,prepaid,0.7,0.7,0.5,video_call=0.7/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1773,redONE,Barbados,Caribbean,postpaid,2.17,2.17,0.5,video_call=2.39/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1774,redONE,Barbados,Caribbean,prepaid,2.17,2.17,0.5,video_call=2.39/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1775,redONE,Belarus,Europe,postpaid,2.17,2.17,0.5,video_call=2.6/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1776,redONE,Belarus,Europe,prepaid,2.17,2.17,0.5,video_call=2.6/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1777,redONE,Belgium,Europe,postpaid,4.76,1.12,0.5,video_call=17.28/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1778,redONE,Belgium,Europe,prepaid,4.76,1.12,0.5,video_call=17.28/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1779,redONE,Belize,Central America,postpaid,2.17,2.17,0.5,video_call=3.08/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1780,redONE,Belize,Central America,prepaid,2.17,2.17,0.5,video_call=3.08/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1781,redONE,Benin,Africa,postpaid,2.17,2.17,0.5,video_call=0.29/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1782,redONE,Benin,Africa,prepaid,2.17,2.17,0.5,video_call=0.29/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1783,redONE,Bermuda,Caribbean,postpaid,2.17,2.17,0.5,video_call=0.47/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1784,redONE,Bermuda,Caribbean,prepaid,2.17,2.17,0.5,video_call=0.47/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1785,redONE,Bhutan,South Asia,postpaid,2.17,2.17,0.5,video_call=0.47/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1786,redONE,Bhutan,South Asia,prepaid,2.17,2.17,0.5,video_call=0.47/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1787,redONE,Bolivia,South America,postpaid,2.17,2.17,0.5,video_call=1.26/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1788,redONE,Bolivia,South America,prepaid,2.17,2.17,0.5,video_call=1.26/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1789,redONE,Bosnia and Herzegovina,Europe,postpaid,2.17,2.17,0.5,video_call=4.02/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1790,redONE,Bosnia and Herzegovina,Europe,prepaid,2.17,2.17,0.5,video_call=4.02/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1791,redONE,Botswana,Africa,postpaid,2.17,2.17,0.5,video_call=1.62/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1792,redONE,Botswana,Africa,prepaid,2.17,2.17,0.5,video_call=1.62/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1793,redONE,Brazil,South America,postpaid,2.17,2.17,0.5,video_call=0.02/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1794,redONE,Brazil,South America,prepaid,2.17,2.17,0.5,video_call=0.02/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1795,redONE,British Virgin Islands,Caribbean,postpaid,2.79,1.02,0.5,video_call=2.79/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1796,redONE,British Virgin Islands,Caribbean,prepaid,2.79,1.02,0.5,video_call=2.79/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1797,redONE,Brunei,Southeast Asia,postpaid,0.25,0.29,0.5,video_call=0.25/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1798,redONE,Brunei,Southeast Asia,prepaid,0.25,0.29,0.5,video_call=0.25/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1799,redONE,Bulgaria,Europe,postpaid,2.17,2.17,0.5,video_call=1.24/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1800,redONE,Bulgaria,Europe,prepaid,2.17,2.17,0.5,video_call=1.24/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1801,redONE,Burkina Faso,Africa,postpaid,2.17,2.17,0.5,video_call=1.56/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1802,redONE,Burkina Faso,Africa,prepaid,2.17,2.17,0.5,video_call=1.56/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1803,redONE,Burundi,Africa,postpaid,2.17,2.17,0.5,video_call=6.82/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1804,redONE,Burundi,Africa,prepaid,2.17,2.17,0.5,video_call=6.82/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1805,redONE,Cambodia,Southeast Asia,postpaid,0.45,0.38,0.5,video_call=0.45/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1806,redONE,Cambodia,Southeast Asia,prepaid,0.45,0.38,0.5,video_call=0.45/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1807,redONE,Cameroon,Africa,postpaid,2.17,2.17,0.5,video_call=2.34/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1808,redONE,Cameroon,Africa,prepaid,2.17,2.17,0.5,video_call=2.34/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1809,redONE,Canada,North America,postpaid,2.17,2.17,0.5,video_call=0.41/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1810,redONE,Canada,North America,prepaid,2.17,2.17,0.5,video_call=0.41/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1811,redONE,Cape Verde,Africa,postpaid,2.17,2.17,0.5,video_call=1.8/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1812,redONE,Cape Verde,Africa,prepaid,2.17,2.17,0.5,video_call=1.8/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
1813,redONE,Cayman Islands,Caribbean,postpaid,2.17,2.17,0.5,video_call=2.06/min; mms=2.0/mms,https://www.redonemobile.com.my/en/idd/,2026-05-18T00:40:32
